date,event,pnl,num_expired
2024-11-13,expiry,32.5,3
2024-11-14,expiry,60.0,4
2024-11-15,expiry,938.0,12
2024-11-19,expiry,11.5,1
2024-11-20,expiry,128.0,10
2024-11-21,expiry,239.5,13
2024-11-22,expiry,224.5,13
2024-11-25,expiry,10.500000000000002,1
2024-11-26,expiry,11.5,1
2024-11-27,expiry,42.0,2
2024-11-29,expiry,175.0,10
2024-12-02,expiry,-1.5,3
2024-12-03,expiry,29.5,2
2024-12-06,expiry,357.0,7
2024-12-09,expiry,13.499999999999998,3
2024-12-10,expiry,30.5,3
2024-12-11,expiry,92.0,2
2024-12-13,expiry,163.5,6
2024-12-16,expiry,-10.500000000000002,1
2024-12-17,expiry,79.5,5
2024-12-18,expiry,128.0,4
2024-12-19,expiry,293.5,7
2024-12-20,expiry,654.0,16
2024-12-23,expiry,32.5,3
2024-12-24,expiry,27.0,2
2024-12-26,expiry,12.999999999999998,2
2024-12-27,expiry,177.5,5
2024-12-30,expiry,53.5,2
2024-12-31,expiry,622.0,12
2025-01-02,expiry,144.50000000000003,3
2025-01-03,expiry,178.0,6
2025-01-06,expiry,-25.0,2
2025-01-07,expiry,-36.5,3
2025-01-08,expiry,14.500000000000002,6
2025-01-10,expiry,11.500000000000002,3
2025-01-13,expiry,-14.500000000000002,1
2025-01-14,expiry,-12.5,1
2025-01-15,expiry,19.500000000000004,3
2025-01-16,expiry,124.0,4
2025-01-17,expiry,253.5,16
2025-01-21,expiry,-34.0,2
2025-01-22,expiry,-31.0,2
2025-01-23,expiry,42.0,2
2025-01-24,expiry,-22.0,9
2025-01-27,expiry,-169.5,5
2025-01-28,expiry,-130.5,5
2025-01-29,expiry,-51.5,3
2025-01-30,expiry,110.0,6
2025-01-31,expiry,237.5,14
2025-02-04,expiry,8.500000000000002,3
2025-02-05,expiry,-14.0,4
2025-02-06,expiry,123.0,8
2025-02-07,expiry,558.0,19
2025-02-11,expiry,10.500000000000002,1
2025-02-12,expiry,34.5,3
2025-02-13,expiry,35.5,2
2025-02-14,expiry,101.5,7
2025-02-18,expiry,-12.5,1
2025-02-20,expiry,-13.5,1
2025-02-21,expiry,-37.5,6
