date,underlying_price,day_type,historical_iv,vol_surface_iv
2024-06-05,534.6699829101562,option_trading,0.10238470414729758,0.11535726804867286
2024-06-07,534.010009765625,option_trading,0.10529665062797612,0.13220096283523836
2024-06-10,535.6599731445312,option_trading,0.1032580568509559,0.1637982728997824
2024-06-12,541.3599853515625,option_trading,0.08799526209395978,0.148221052794867
2024-06-14,542.780029296875,option_trading,0.08560577946204209,0.18296183154341486
2024-06-17,547.0999755859375,option_trading,0.08026725018441574,0.1993322431078777
2024-06-19,548.489990234375,option_trading,0.07835194543425751,0.1560150975605934
2024-06-21,544.510009765625,option_trading,0.07941020645916844,0.19390975648873937
2024-06-24,542.739990234375,option_trading,0.08075768768459952,0.11098970964576532
2024-06-26,545.510009765625,option_trading,0.08221039434910228,0.1183297094272037
2024-06-28,544.219970703125,option_trading,0.07465673880750887,0.48843649417521573
2024-07-01,545.3400268554688,option_trading,0.07556658068903352,0.07596603313302883
2024-07-03,551.4600219726562,option_trading,0.07745915917478571,0.10703191139263478
2024-07-05,554.6400146484375,option_trading,0.07797074567096432,0.06444408528153238
2024-07-08,555.280029296875,option_trading,0.07797476631408698,0.5026745591272813
2024-07-10,561.3200073242188,option_trading,0.0717050407725509,0.1096526293006323
2024-07-12,559.989990234375,option_trading,0.07743389574599718,0.11387159014788249
2024-07-15,561.530029296875,option_trading,0.07382487672177292,0.1113438750707238
2024-07-17,556.9400024414062,option_trading,0.07168502798068195,0.12299905202915669
2024-07-19,548.989990234375,option_trading,0.08538457262267732,0.33868092524472465
2024-07-22,554.6500244140625,option_trading,0.08839016924366175,0.15801202733381742
2024-07-24,541.22998046875,option_trading,0.09250153372091231,0.14019725925248824
2024-07-26,544.4400024414062,option_trading,0.11494098370438693,0.16267591363642167
2024-07-29,544.760009765625,option_trading,0.119567991122841,0.14836870671157176
2024-08-12,533.27001953125,option_trading,0.18537804259252627,0.2576560147276277
2024-08-14,543.75,option_trading,0.19079710540053638,0.1717554940430451
2024-08-16,554.3099975585938,option_trading,0.1966328500248207,0.4743055460411823
2024-08-19,559.6099853515625,option_trading,0.19672109948189312,0.20209785007434777
2024-08-21,560.6199951171875,option_trading,0.1965987249385746,0.1764667793556782
2024-08-23,562.1300048828125,option_trading,0.19564665135426748,0.14514417298138263
2024-08-26,560.7899780273438,option_trading,0.19806294245322503,0.06997169514246496
2024-08-28,558.2999877929688,option_trading,0.19278801482680544,0.15924315795667
2024-08-30,563.6799926757812,option_trading,0.19097039874428934,0.637335313202199
2024-09-02,563.6799926757812,option_trading,0.1906382764340473,0.12666721935005942
2024-09-04,550.9500122070312,option_trading,0.20072414886395276,0.1239506336565237
2024-09-06,540.3599853515625,option_trading,0.18782392275651968,0.4256307702879961
2024-09-09,546.4099731445312,option_trading,0.19201116036222948,0.22023579949419075
2024-09-11,554.4199829101562,option_trading,0.19464876452586877,0.178012212367056
