date,historical_equity,GARCH_equity,XGB_equity
2023-09-14,449654.8525132723,520141.80113294505,527523.1974015025
2023-09-15,449839.7087340284,520817.7559121505,528023.0689259385
2023-09-18,449801.10507560306,520713.7064372911,528001.8791894971
2023-09-19,449820.01139375404,520851.0386125741,528034.8877371113
2023-09-20,449920.3190922908,521409.78528779146,528255.3659437564
2023-09-21,449415.6310740114,521873.30254102586,528205.1438933845
2023-09-22,449911.29253333644,521903.6067045914,528346.950434046
2023-09-25,449979.12650961254,521858.07146506885,527809.4781696759
2023-09-26,449851.6829629432,521924.0038568314,529122.5403957189
2023-09-27,450062.88601391186,521926.93469972257,529111.3426208452
2023-09-28,450201.3170609708,521952.3013579587,528902.640582891
2023-09-29,450527.6176169452,521921.0554504988,528944.9128978357
2023-10-02,450623.73595737916,521914.5336150998,528905.8285832017
2023-10-03,450552.61459332006,522525.2124919332,529301.4797655001
2023-10-04,450613.2903787676,522420.0541612877,529166.7117953091
2023-10-05,450695.91364945367,522436.39067992655,529148.1281148349
2023-10-06,450965.2051484557,522204.34018717764,528991.8296762713
2023-10-09,450961.0460183627,521756.02015315765,528510.2866644338
2023-10-10,451048.7695856282,521546.27872203634,528201.4727443816
2023-10-11,451096.89185060933,521376.46017632587,527866.0258660394
2023-10-12,451172.6228642721,521574.9723407826,527896.4102319054
2023-10-13,451242.21725005517,521642.5904276869,527948.007493308
2023-10-16,451265.5759772634,521498.17918702046,527947.0558877325
2023-10-17,451378.6880836713,521578.33721202816,528131.4467247509
2023-10-18,451468.047727055,521690.7403881275,528223.8041294297
2023-10-19,451506.4182056684,521726.70107498585,528217.8396388189
2023-10-20,451862.42369448615,522091.15875244455,528563.3258621723
2023-10-23,452015.10062215384,522284.423575532,528686.0742869782
2023-10-24,452075.71436049143,522310.0820857042,528103.2284676685
2023-10-25,452111.45563703927,522525.1359037019,529558.5597474899
2023-10-26,452280.68083696405,522823.6901003929,530167.2484614773
2023-10-27,452677.5546830727,523254.78250839974,530224.7532496451
2023-10-30,452660.83334623894,522895.8287253906,529697.4339123954
2023-10-31,452705.56832947076,522862.03656284366,529514.4257128712
2023-11-01,452844.60107437166,522906.02389388066,529326.3269630461
2023-11-02,452950.2663002291,522657.07011364796,528780.5770461138
2023-11-03,452982.8976444029,522240.15025834576,528230.7332045493
2023-11-06,452738.5518468858,521505.6366100227,527570.8788221771
2023-11-07,452548.77381126315,521095.97864890785,527279.6309300526
2023-11-08,452448.9146660232,520846.68624258233,527039.0365863275
2023-11-09,453323.58907530276,521871.81967439066,527785.6261230685
2023-11-10,452303.7410192257,520625.6602987924,527088.0747462576
2023-11-13,452249.26427367714,520286.7861558575,526765.3854418845
2023-11-14,451519.6114310654,519719.4244179126,526933.9973610524
2023-11-15,450551.0468722484,518916.52401867777,526827.0236385016
2023-11-16,450135.4690410114,518551.03665862384,526805.4755140005
2023-11-17,449401.345613377,517997.7040334352,526681.1807566844
2023-11-20,447823.59408863017,516488.68606577674,525606.4441914018
2023-11-21,447902.630822771,516680.6351713869,525792.6994693361
2023-11-22,446677.4562769215,515690.5950023537,525142.8843412367
2023-11-24,445954.81423767976,515077.2239276957,524856.5305755168
2023-11-27,445978.82648980775,515165.4343533195,524967.3180432488
2023-11-28,445721.110573384,514919.86286971095,524852.9353625324
2023-11-29,445745.93515049573,514958.9567064643,524868.8108107727
2023-11-30,445036.3677669064,514181.83619766927,524735.2318123266
2023-12-01,443797.99297663174,513001.05007945874,524498.4094291928
2023-12-04,445029.1073022769,514041.39365515637,524663.7963018579
2023-12-05,444989.8465319738,514010.23961446143,524689.0824449153
2023-12-06,445350.4558077643,514748.3748668182,524762.1198170915
2023-12-07,444743.2686724579,513452.86341376055,524736.387830784
2023-12-08,444311.82357678283,512373.94553983933,524795.2747978662
2023-12-11,443629.74295582727,511294.4453587819,524761.7745923223
2023-12-12,443343.8656377053,510081.18973825,524692.1025080928
2023-12-13,442779.0196380792,507686.53852543724,524603.6117753305
2023-12-14,442182.471269022,505897.22805657977,524508.9935828464
2023-12-15,443172.872939716,508327.2155173271,524876.523411602
2023-12-18,442555.17832669034,506357.6530341446,524643.9609883091
2023-12-19,442110.6765389297,505063.98898867995,524480.6840071833
2023-12-20,443915.3150783662,510045.5293098071,525160.8473001245
2023-12-21,443550.84104098676,508805.12362703786,525008.0238855451
2023-12-22,443096.2834191078,506844.58963979385,524806.130829085
2023-12-26,442907.6860714082,505364.85856940696,524561.601310417
2023-12-27,442898.3483690508,504401.11320328206,524529.493881958
2023-12-28,442877.2387284108,503636.1918713546,524499.0222355499
2023-12-29,442945.90894865885,503235.47314260656,524619.3231811977
2024-01-02,443017.05600844766,503996.83888939704,524747.1665456687
2024-01-03,442998.93086325837,504461.03696086677,524726.8393419713
2024-01-04,443075.60446126136,504505.4033542776,524830.4678049674
2024-01-05,443184.2636509784,504310.317943236,524755.7140617004
2024-01-08,443097.1428439379,503731.76503239945,524121.90954258176
2024-01-09,443120.3183667777,503752.1509971836,524062.43433639663
2024-01-10,443141.767593023,503389.9817156632,523686.45676025335
2024-01-11,443210.45632915106,503320.14089349145,523602.96564921364
2024-01-12,443331.4146357607,503175.0418234799,523531.21008112805
2024-01-16,443350.1136834583,503605.2949899916,523767.8192282902
2024-01-17,443370.7565373841,503962.2318688726,523847.86488410906
2024-01-18,443383.78472281876,503518.73274928995,523754.214007654
2024-01-19,443482.28829529893,502619.9494719653,523589.411984169
2024-01-22,443573.6425749896,502056.17808490864,523549.2661066585
2024-01-23,443636.12669921934,501558.45924643415,523523.73695976986
2024-01-24,443637.3160737499,501236.3245460772,523503.7767783618
2024-01-25,443631.05739247776,500384.45315937686,523456.4621287768
2024-01-26,443677.45494740596,500398.48328617495,523495.95550881274
2024-01-29,443479.22408226045,498798.6765185939,523440.96794681944
2024-01-30,443438.7948003507,498637.76203940884,523441.5555659247
2024-01-31,443777.03282926977,499898.40459212085,523512.13121782243
2024-02-01,443753.054164738,499136.2991566679,523546.98159629223
2024-02-02,443852.65562316263,498858.658549146,523824.2726775454
2024-02-05,443916.90858819033,499259.6610298607,523952.6644428091
2024-02-06,443873.1331334115,498886.0813393239,523872.59428975894
2024-02-07,443808.97685240954,497871.8811529615,523639.2357029093
2024-02-08,443816.0089464787,497651.9749864037,523600.676692363
2024-02-09,443797.9316231614,496348.1196266509,523407.03332753177
2024-02-12,443773.3776177276,496240.8567739731,523392.5766816043
2024-02-13,443993.6641688397,498964.58895939327,523763.91143456596
2024-02-14,443930.22454111185,498057.9993528698,523675.06550866767
2024-02-15,443907.34747170995,497146.864878656,523633.5778041759
2024-02-16,444131.213061208,497804.94483273715,523792.18258697935
2024-02-20,444330.0952613829,498615.71011620504,523904.1754447622
2024-02-21,444366.7601569788,498528.04729962914,523925.64873454574
2024-02-22,444380.40932964126,497539.8596725401,523870.303165765
2024-02-23,444375.2519724228,497013.7600127503,523939.3439310851
2024-02-26,444479.2132293122,497451.50674329395,524060.8313615572
2024-02-27,444412.6845134453,497216.51922379027,524017.1500745761
2024-02-28,444428.4355586631,497296.3730814894,524028.24857536773
2024-02-29,444355.9807821157,496830.4948830274,524078.508246484
2024-03-01,443816.14338415593,495585.08338363084,523972.48099908384
2024-03-04,443767.7492424928,495546.2799648219,523970.41070429835
2024-03-05,444106.658324188,497011.9125038259,524311.4602843156
2024-03-06,444054.90087420144,496613.3356702035,524260.9381241376
2024-03-07,443987.6232897147,495864.3515460459,524102.7500492603
2024-03-08,444117.3852438707,496481.92429734743,524346.3492184022
2024-03-11,444125.54804686975,496459.5664996323,524357.289304546
2024-03-12,444160.8964836053,496152.9869914817,524367.4099361143
2024-03-13,444232.1027372502,496194.43316426215,524413.9376627367
2024-03-14,444305.01588404976,496283.5520202568,524491.9596981478
2024-03-15,444495.22122869507,496460.4944225391,524675.7711335516
2024-03-18,444515.2832755051,495933.38376592146,524687.3457162948
2024-03-19,444554.51121934253,495460.66176501545,524695.7876929732
2024-03-20,444562.3177066609,494707.16310434934,524700.0142278819
2024-03-21,444586.72811526316,494077.8806265107,524746.4373263193
2024-03-22,444619.98013110645,494071.71514011594,524808.8607550615
2024-03-25,444751.62215745164,494407.3773605098,524996.2263969053
2024-03-26,444820.2772810709,494569.06231416506,525029.1920590545
2024-03-27,444278.8289544512,493503.4339843327,524877.8412192267
2024-03-28,444186.9601306225,493288.47425767453,524835.319393621
2024-04-01,444208.6039323993,493410.43841682747,524854.7143435635
2024-04-02,444210.9927218068,493983.86179404584,524869.9193408085
2024-04-03,444264.97077264136,493857.1706759395,524881.3161907217
2024-04-04,443660.6605934757,494173.60487223085,524547.0452370575
2024-04-05,443904.98766214546,494070.89635097666,524865.7732532992
2024-04-08,443914.44937936176,494039.11255484517,524854.3302072815
2024-04-09,443900.14794816024,494025.68093255925,524854.2984572424
2024-04-10,444087.2125135934,494143.0344627074,524923.865515963
2024-04-11,444139.1126353545,494213.54284139286,524938.6874187018
2024-04-12,444517.4750955761,494236.0635095028,526509.3045846333
2024-04-15,444514.9543677448,494271.3404180802,526991.7812092006
2024-04-16,444803.1630769592,494642.8619569557,527099.0247172227
2024-04-17,444997.007429467,494827.5225313276,527159.2977946108
2024-04-18,445125.93460573454,494980.4830114095,527221.3362558509
2024-04-19,445276.2739139289,495451.03979845915,527654.4036615094
2024-04-22,445432.8932744774,494437.3663363827,526833.4710134324
2024-04-23,445486.2606253616,493715.3935040935,526008.3631425898
2024-04-24,445493.0954848827,493534.4930791412,525863.889793924
2024-04-25,445559.58199953847,494021.0426853948,526267.2028041868
2024-04-26,445761.82478537015,493353.3596068793,525920.7065617689
2024-04-29,445737.8327474509,492518.7615720217,525424.2896791721
2024-04-30,445837.4283351759,493153.3545130197,525534.879966972
2024-05-01,446014.6820861376,493505.31969898095,525727.4519252906
2024-05-02,445965.30916456843,492991.10933542525,525289.507088885
2024-05-03,446167.83389591135,492907.02377728693,524971.2939982691
2024-05-06,445505.3579517009,491663.56461554294,523706.68679344514
2024-05-07,444869.20647469995,491225.2145854222,523226.7709664635
2024-05-08,444540.44655500224,491001.55363244726,522889.64984423947
2024-05-09,443085.66059957497,489840.1747046118,521777.22613911924
2024-05-10,442368.44224669324,489315.932429248,521131.91951497074
2024-05-13,441714.31880246394,488871.67040796357,520577.0358453245
2024-05-14,440868.09713079256,488160.15975074633,520141.52846897324
2024-05-15,439149.8548995874,486487.7915566321,519618.9200424643
2024-05-16,439577.15746436856,486807.6416292611,519845.53468107
2024-05-17,439057.8643564444,486111.8945930227,519514.3062263988
2024-05-20,438368.90606853226,485654.8737236646,519051.9157384343
2024-05-21,437662.82360768993,484944.5329407388,518432.76964480634
2024-05-22,438233.69906511554,485709.2942433656,519099.5299291507
2024-05-23,439655.6130517695,487550.02830843016,520589.35705694
2024-05-24,438870.21763758746,486401.38225557585,519716.69166306965
2024-05-28,438603.79851025314,486082.02397272445,519448.0341713099
2024-05-29,438910.86173829314,486820.77083143126,519952.8536634733
2024-05-30,439021.61042411026,487160.325936579,520173.98855352186
2024-05-31,438636.5270252834,486484.3440619111,519674.7507947461
2024-06-03,438457.7954705193,486295.28793481865,519522.49220542517
2024-06-04,438308.5710907187,486139.94539625535,519401.95499281696
2024-06-05,437978.0851718782,484813.8789459632,518784.48981961294
2024-06-06,437850.8892317384,484711.16760732804,518671.36549947486
2024-06-07,437875.3680601723,484710.44316420855,518637.7652155561
2024-06-10,437195.699756894,483758.72117579036,517975.6296682997
2024-06-11,436861.99682973063,483103.41802307917,517693.8854138886
2024-06-12,436236.6326830915,480587.7626536035,516847.18179046415
2024-06-13,435867.2961617954,479545.47825532727,516432.66758926935
2024-06-14,435715.7591594051,479061.0074506545,516190.67959450313
2024-06-17,434372.06090538314,476342.3002051102,514682.6186513814
2024-06-18,433533.38101293467,474999.0393816633,513857.2870562671
2024-06-20,434077.9944083878,475598.28659926984,514281.03591134987
2024-06-21,435001.29271856515,477050.0727346817,515173.6374086698
2024-06-24,435044.92432170233,477714.13448935305,515405.64910216857
2024-06-25,434980.33800863184,476857.98054174014,515092.93017843243
2024-06-26,434907.7833896071,476450.8177939459,514922.057577621
2024-06-27,434905.1168048521,476052.8753198184,514791.10652146215
2024-06-28,434747.2077631819,476063.64349081065,514693.981028247
2024-07-01,434689.99484985357,475614.9855486979,514405.21849342104
2024-07-02,434477.3491485174,474531.5962549509,513685.65238242707
2024-07-03,434223.4003013791,473621.0590021751,513041.7600680968
2024-07-05,433772.88787363603,472180.66662847315,511859.6217960564
2024-07-08,433266.2282450895,471589.319459573,511218.9528299799
2024-07-09,432769.8616631534,471241.5791580125,510863.58930145844
2024-07-10,432965.62705825013,470280.4804905772,510664.19240325456
2024-07-11,433896.53910056077,472260.0666569532,511783.14915141324
2024-07-12,433680.46837207023,470975.01755745366,511251.73914669873
2024-07-15,433111.02786749665,470377.7631091728,510797.88806600583
2024-07-16,432985.134620806,469207.175220449,510636.9045722939
2024-07-17,433305.1911723387,472895.5858903801,511134.92523351015
2024-07-18,433227.6734754847,473610.42261929304,511141.57330897095
2024-07-19,433391.8659256303,473685.8433154978,511251.1789809732
2024-07-22,433341.1306073679,472797.67518314463,511029.92534360447
2024-07-23,433416.57819731947,472884.65192204283,511090.3291017941
2024-07-24,432786.87859200034,475120.3943673836,510949.70186556294
2024-07-25,432714.30025496637,475155.31959565217,510931.14401865157
2024-07-26,432945.26571008516,474957.2230159331,510789.210214771
2024-07-29,433012.81685954257,474627.7334441849,510558.6094039475
2024-07-30,433036.50957221765,474955.8567532502,510651.26004568633
2024-07-31,433188.8167776095,474005.25116435107,510475.54464413814
2024-08-01,433021.40588411933,475540.86500622216,510849.782047754
2024-08-02,432776.33845550544,476307.73618918424,510932.9123628225
2024-08-05,425568.33176260773,472793.7483412212,506070.00663003174
2024-08-06,429830.10515031684,475191.75978984043,509267.55506132834
2024-08-07,430426.34243600874,475617.59819265985,509815.2171092326
2024-08-08,430152.7167954236,475025.0728032341,509785.93888790417
2024-08-09,431282.7268124188,475194.08642819687,509724.16176970646
2024-08-12,431110.2970586196,474889.45936243376,509423.8930541859
2024-08-13,430365.4658051744,472951.45337147824,508340.72637250327
2024-08-14,429820.3852255109,471827.21017303725,507839.4933071947
2024-08-15,428361.8887152019,468915.1639265456,506681.20134337794
2024-08-16,427470.93012850475,467510.55764809204,505754.4806751353
2024-08-19,425719.204051486,466056.94380880916,504209.9539584805
2024-08-20,426427.7099133231,466811.24957555346,504656.90833903773
2024-08-21,425504.772751688,465893.7151325548,503766.5592396737
2024-08-22,426426.23030427046,466880.6828247396,505461.9070237303
2024-08-23,424955.7369438893,465213.82442202925,504046.07122860185
2024-08-26,425207.48811940383,465443.1984460668,504316.8359985829
2024-08-27,424742.7811516016,465037.2923609264,504069.5647787817
2024-08-28,425849.9902068288,465995.40108718886,504306.8536164973
2024-08-29,425783.4523478942,465944.95842229965,504260.00600318616
2024-08-30,424038.64728495094,464791.0850781689,503968.26986106124
2024-09-03,429646.74525541783,468797.06542847794,504913.2899548891
2024-09-04,429521.43369837775,468711.59115763026,504728.80984342686
2024-09-05,429576.09036960837,468636.1454613054,504955.5943389178
2024-09-06,431690.6661640856,470075.4483270594,505795.8534871014
2024-09-09,430785.07266073936,469465.5423980041,505408.52997765783
2024-09-10,430389.74621560687,469298.6862301866,505214.2335635408
2024-09-11,429418.64088892785,468863.955172704,504672.78312698053
2024-09-12,428335.37967757654,468401.97022663965,504092.9532132025
2024-09-13,427409.3766209136,468042.0871471582,503807.4427651854
2024-09-16,426652.0429984303,467603.9818957998,503424.71245470986
2024-09-17,426581.41226193117,467558.46346355905,503399.66264673433
2024-09-18,427270.79436514876,468040.8568846479,503501.58674747555
2024-09-19,422878.0251470732,464956.7863571745,503370.49970522453
2024-09-20,424503.567803302,466484.9116399977,503772.6507128572
2024-09-23,423232.4687931882,465454.0389380293,503727.7352016925
2024-09-24,422044.9239846455,464461.89135555236,503654.8228455724
2024-09-25,422584.00871859066,464967.6385795804,503684.2324699907
2024-09-26,421111.5823704819,463722.13034519984,503684.09937463014
2024-09-27,421349.9793853117,463966.88554295123,503822.4599685978
2024-09-30,419271.08478966524,462184.2700680514,503813.58873131993
2024-10-01,419591.62150120037,462477.7695529997,503725.3206021514
2024-10-02,419647.2084029287,462617.7178954255,503863.11586564285
2024-10-03,419632.57187167427,462620.0231320082,503912.3581732945
2024-10-04,419799.83758328157,462875.52297434263,504179.2655330067
2024-10-07,420030.70497446065,462957.27264302544,504272.99262849323
2024-10-08,420090.1462614918,463082.95236144366,504402.36790220725
2024-10-09,420102.66763347527,463164.7231940281,504485.4145581538
2024-10-10,420312.8060629295,463355.84398220264,504684.75650611427
2024-10-11,420446.70116551133,463541.5727626557,504930.4045447781
2024-10-14,420320.9388195924,463547.3825916378,505009.1091284353
2024-10-15,420589.0479268484,463569.00455419376,505028.5075764538
2024-10-16,420612.5105572633,463642.6299840083,505105.22184562025
2024-10-17,420695.24800398864,463746.4103310311,505213.1062645431
2024-10-18,420773.799002777,463730.151112303,505354.0886752147
2024-10-21,420877.4733936517,463919.467584925,505447.8949639861
2024-10-22,420919.7193187458,463930.5498589381,505465.1115415092
2024-10-23,420762.25928496703,464391.9833236109,505440.45814193453
2024-10-24,420873.2093606882,464359.12845067406,505508.6510109251
2024-10-25,420859.62093771657,464422.8577479689,505657.3157350084
2024-10-28,420987.286964802,464380.4871573049,505785.6186508646
2024-10-29,421039.9591102579,464448.5636655476,505877.0270263467
2024-10-30,420952.67528228665,464504.36467300483,505768.6063966443
2024-10-31,419883.51521286607,463304.4069795629,504787.63276464865
2024-11-01,420381.26347355056,463251.857857954,505244.98240282387
2024-11-04,420648.75253085064,462849.98935202183,505604.7432321047
2024-11-05,421324.49306625396,462014.0311271265,506116.65819834155
2024-11-06,421864.82800220355,460186.9987640036,506639.141567033
2024-11-07,421986.89284317626,459857.6465064883,506831.4077168985
2024-11-08,422481.21306386235,459143.62048731546,507233.7631580189
2024-11-11,422471.58331474685,458414.42905613175,507261.28603936714
2024-11-12,422516.1625083155,458460.3111971485,507299.6222100122
2024-11-13,422521.7141867363,457675.93735483894,507329.66823514766
2024-11-14,422724.0364592337,456019.4019928976,507391.61456818826
2024-11-15,423082.00997740135,458610.9090706765,507469.8765690711
2024-11-18,422963.6685106702,457258.16727016994,507430.7326742311
2024-11-19,422917.4489392998,457501.8787691035,507440.4177198238
2024-11-20,423097.7244159585,457440.6979168591,507629.04259902233
2024-11-21,423199.38271886774,456471.95728016825,507846.1192804823
2024-11-22,423177.4783337606,454698.7419911147,508039.2243113545
2024-11-25,422515.86217157973,453936.26102885464,508130.5886410888
2024-11-26,421662.4357759537,453638.5856437016,508171.3549731247
2024-11-27,422182.0286039855,452478.2917236959,508270.45015803515
2024-11-29,420822.4759196751,452062.3680159817,508314.27746736654
2024-12-02,420069.49753853166,451917.49075287604,508193.31815551093
2024-12-03,419796.4235476878,451551.4865822011,508188.7879812956
2024-12-04,418507.7061936646,450326.88942115253,508075.43840698013
2024-12-05,418775.9735539061,450433.65558793966,508143.3384064939
2024-12-06,418298.0544095986,449956.56845676963,508172.6471824328
2024-12-09,419321.1877467272,450824.4921681696,508419.4549465382
2024-12-10,419405.94150243036,451223.759320628,508507.65799381235
2024-12-11,419221.8449316187,449461.0403221559,508481.70087613864
2024-12-12,419378.4502976526,451082.94781885546,508596.82940783224
2024-12-13,419392.1673042172,450491.1109891668,508699.8077500989
2024-12-16,419248.21841070685,449108.0955090814,508632.0691674954
2024-12-17,419276.07373045344,450449.90826464584,508739.5767509166
2024-12-18,417365.83480965934,460100.7236008986,505164.123544072
2024-12-19,420281.2258124985,458409.3346582985,508936.6293380846
2024-12-20,420895.2391106036,457828.6035128248,509839.99952055805
2024-12-23,421231.9964679951,457117.0145912733,510387.2598511383
2024-12-24,421162.39985230716,455914.25705183076,510255.2330889299
2024-12-26,421114.46753101464,455680.8584681696,510276.26435238234
2024-12-27,421563.0405467109,457169.51335623884,510734.7134798369
2024-12-30,422592.4799482506,458757.2381842864,510903.2185444301
2024-12-31,422839.80219558155,458545.37353636516,511071.4141837762
2025-01-02,422928.61510482244,458755.72870066774,511271.4545106169
2025-01-03,422571.0453417303,457640.1032541512,510606.1217816579
2025-01-06,422006.49825208914,456592.7723911287,509689.95541198086
2025-01-07,422624.3657053605,458169.4657012118,510906.649372395
2025-01-08,422652.13821557804,457974.67742638977,510836.03056393616
2025-01-10,422945.53650344006,459527.7318215356,511252.9495920705
2025-01-13,423121.7476600711,459473.7897451666,511448.5949008245
2025-01-14,423196.791521804,459425.5975927423,511546.50156742963
2025-01-15,423177.5178317158,459180.3771811224,511438.53864006716
2025-01-16,423249.12233188027,459277.7191738496,511538.11306389415
2025-01-17,423030.77825149935,458824.20456322987,511405.49087428546
2025-01-21,420908.6109640383,456637.6841108621,509696.2993640471
2025-01-22,419473.18891203706,455306.13509507576,508623.9426418062
2025-01-23,417647.9130989714,453585.9165674492,507220.4397192799
2025-01-24,418335.62821776746,454316.32901045406,507878.02496273885
2025-01-27,422929.9638142165,459378.6376468572,512256.447989465
2025-01-28,422670.25231355906,458998.5201833606,511987.4654389968
2025-01-29,422619.9973781989,459105.69816004654,511997.2551482093
2025-01-30,422432.41111188603,458946.96766261145,512012.1662960085
2025-01-31,422830.13959397946,459198.64901921287,512332.0534901185
2025-02-03,423807.9170953868,460062.3929539303,512317.1641335477
2025-02-04,423232.7424805659,459609.9735033911,512293.56508603017
2025-02-05,422831.7489331936,459226.6625945434,512253.8753139621
2025-02-06,422477.19067853445,458876.0723170039,512337.8350163507
2025-02-07,423329.18545731995,459811.65156744845,513011.11256454454
2025-02-10,422860.89285640046,459351.50016142154,512233.2236145572
2025-02-11,422757.377582888,459272.22179510776,512164.3358911124
2025-02-12,422849.0765610332,459389.1851007386,512442.5842125324
2025-02-13,422403.97838554543,459048.7390572128,511578.1981528553
2025-02-14,422322.36019236495,459032.7550299437,511479.67323956586
2025-02-18,421399.827085635,458287.86544929305,510705.1663095469
2025-02-19,420798.74679121765,457831.29887482617,510235.15628649085
2025-02-20,421723.32499832974,458645.00806829205,510898.3832749943
2025-02-21,424632.0718634287,460838.65067577356,512701.65671023994
2025-02-24,424664.06222685304,460949.4882970885,512795.20935066836
2025-02-25,424656.9031667664,460953.81273940805,512825.3000212966
2025-02-26,424666.482855353,461018.7785397817,512877.79312211677
2025-02-27,424735.40327278944,461109.3551886524,512975.7865330621
2025-02-28,424866.2724675529,461180.7743463456,512846.2260522941
2025-03-03,424559.11945345765,460924.9724823043,516018.8874890094
2025-03-04,424353.7580364943,460799.2905667002,516433.1737828506
2025-03-05,424864.3146407839,461205.97083743307,516288.63627889
2025-03-06,424484.69407648995,460966.66247881594,516646.516419503
2025-03-07,425360.06156493386,461658.09439870855,516560.24629238364
2025-03-10,422395.40275514696,459554.4107863669,518291.2102382844
2025-03-11,423530.7120677588,460752.9701416008,518339.83093430276
2025-03-12,425599.2490043691,462370.2316257594,518320.70850105374
2025-03-13,426623.3152704983,463868.7699904952,518745.9951009561
2025-03-14,425112.48271858855,461697.8194939288,517390.6520437882
2025-03-17,425055.5157553398,460102.5033131669,515570.1245493958
2025-03-18,425332.51396172814,460727.8751631554,516995.03301239025
2025-03-19,425316.65475556994,460412.099588512,516299.96180723445
2025-03-20,425500.7665430987,460500.4842216771,516574.21088883566
2025-03-21,425772.54773359577,460861.55793908495,516884.12352211477
2025-03-24,424204.75099466473,458855.16453058284,515367.54814737925
2025-03-25,423046.25629294344,457874.59124334075,514650.6124542228
2025-03-26,425725.10826310207,460360.35374589614,515915.01989768475
2025-03-27,425786.3837298922,460539.21222418715,515945.04919172433
2025-03-28,426939.52177684376,461705.07358716463,516204.67880367895
2025-03-31,426710.89156570623,461523.6868781894,516223.9868870563
2025-04-01,426627.43925080576,461460.94557323394,516328.8858950346
2025-04-02,426748.297752304,461563.58326334733,516543.4752616165
2025-04-03,421254.48392675054,455981.06690445653,509779.58631178795
2025-04-04,417549.6506759455,451624.15437654825,506486.1369597509
2025-04-07,422384.41340109636,456361.4916440153,512089.941429852
2025-04-08,424250.2854793762,458405.9124554558,512890.10397172766
2025-04-09,409768.5760174251,454010.67675454484,507077.6811978448
2025-04-10,404460.4215590359,453519.59766078513,506343.7651180238
2025-04-11,404946.3224203224,454032.94750640553,508036.31857913506
2025-04-14,400204.8262380024,449146.13479900785,510658.80709914246
2025-04-15,400046.74519131944,448996.116870893,512765.9873113434
2025-04-16,405088.9979946646,454648.3852561091,512876.84963524475
2025-04-17,404499.0350837058,454097.77553015924,513554.48362372955
2025-04-21,407683.8644522361,458627.67709265876,516701.72202358727
2025-04-22,405628.3169954549,455874.96882755763,516533.83307297254
2025-04-23,403347.1735749002,453161.2686805911,516545.8029752299
2025-04-24,401337.43573023356,451132.23041059624,516774.09652153496
2025-04-25,398653.15139796486,447667.94067871704,517125.1917140874
2025-04-28,396738.14118927583,445585.2784350115,516730.3885501517
2025-04-29,395379.8454057006,444161.0102136595,516566.79221916525
2025-04-30,395644.5891300746,443941.0954427266,516607.34860726364
2025-05-01,393308.89684122853,442615.9621646038,516789.5020793705
2025-05-02,390381.0375138313,440035.4122502512,517156.4063145434
2025-05-05,390992.30662339996,441142.49633644626,517567.4541215065
2025-05-06,392753.1866306585,441885.0523754208,517628.4494714555
2025-05-07,391817.1383334928,441586.8115382608,517891.678350021
2025-05-08,390191.4463750873,441281.144722985,518113.28083907795
2025-05-09,390154.8799919435,441317.44318111043,518392.12737110927
2025-05-12,383764.664263055,440018.3437503756,518317.32051709585
2025-05-13,381827.31436612085,439050.8910206837,518479.92013359437
2025-05-14,380905.76356575964,438511.5799807552,518586.3196398909
2025-05-15,379403.2956740905,437172.68593453383,518752.6228878703
2025-05-16,378007.3994497023,435837.4849692077,519021.9638270739
2025-05-19,377273.48469412985,434723.783052512,519068.70070304326
2025-05-20,378293.61685588985,434120.6197960392,519109.35206015536
2025-05-21,383243.6047196231,437176.4676088499,518678.53997085185
2025-05-22,383018.60931545205,437145.0527864559,518967.8832771587
2025-05-23,384356.17367721425,437417.1147815436,519195.4857727213
2025-05-27,380921.58213819546,436395.1429828603,518884.9749201061
2025-05-28,381668.19656822813,436585.61789783835,518987.2510852566
2025-05-29,381290.2134474695,436463.4811306718,519237.17112285824
2025-05-30,381278.8988731306,436461.42474630714,519877.4210023842
2025-06-02,380191.00928623765,435488.6569405791,519953.8749617666
2025-06-03,379370.87593591516,434787.3480724152,520022.89824723976
2025-06-04,379305.8471265384,434750.71006301884,520108.65509270964
2025-06-05,380055.4552012875,435223.7580713152,520134.08510270086
2025-06-06,378892.3387769504,434561.445906649,520449.58476402523
2025-06-09,378521.1916255049,434268.13906581537,520482.64786115143
2025-06-10,378146.35249694803,433946.05431348574,520511.75850106217
2025-06-11,378218.3985749559,434014.0625356788,520560.5223504133
2025-06-12,378049.4298782952,433904.88893367804,520674.03007079306
2025-06-13,378579.7894256885,434253.6097838378,520757.85290536634
2025-06-16,378455.6835089742,434235.0961709851,520888.62007767195
2025-06-17,378568.4033472042,434255.07332604483,520885.66613793944
2025-06-18,378955.0747367977,434755.0561944804,521449.1891267995
2025-06-20,379293.31748773693,435015.8193933142,521716.60078188044
2025-06-23,379270.2779428818,435270.3499366766,522125.6556100855
2025-06-24,379007.63233871246,435336.114107579,522185.10259419825
2025-06-25,378962.1512576735,435429.031295656,522297.4797113515
2025-06-26,378287.6625817603,435408.87872672884,522321.86171513825
2025-06-27,377536.3882736991,435453.93004731624,522569.3195681392
2025-06-30,375965.2146577556,434388.9409051178,522562.97333311505
2025-07-01,375474.6307912009,434281.42939949257,522629.2698882773
2025-07-02,374271.7502726434,433339.2356771525,522678.8070121913
2025-07-03,372305.7164099774,431528.34991854784,522856.0176282115
2025-07-07,374739.6728680927,434090.42250488175,522930.98276478256
