date,event,position_key,entry_price,exit_price,quantity,pnl,num_expired
2022-08-24,expiry,SPY_376P_20220824,3.515,0.0,-4.0,1406.0,
2022-08-24,expiry,SPY_377P_20220824,3.705,0.0,-4.0,1482.0,
2022-08-24,expiry,SPY_378P_20220824,3.895,0.0,-4.0,1558.0,
2022-08-24,expiry,SPY_379P_20220824,4.09,0.0,-4.0,1636.0,
2022-08-24,expiry,SPY_380P_20220824,4.295,0.0,-4.0,1718.0,
2022-08-24,expiry,SPY_381P_20220824,4.515000000000001,0.0,-4.0,1806.0000000000002,
2022-08-24,expiry,SPY_382P_20220824,4.74,0.0,-4.0,1896.0,
2022-08-24,expiry,Daily Expiry PnL,,,,11502.0,7.0
2022-08-31,expiry,SPY_391P_20220831,3.665,0.0,-4.0,1466.0,
2022-08-31,expiry,SPY_392P_20220831,3.835,0.0,-4.0,1534.0,
2022-08-31,expiry,SPY_393P_20220831,4.02,0.0,-2.0,803.9999999999999,
2022-08-31,expiry,Daily Expiry PnL,,,,3804.0,3.0
2022-12-16,expiry,SPY_376P_20221216,3.92,0.0,-2.0,784.0,
2022-12-16,expiry,SPY_377P_20221216,4.12,0.0,-2.0,824.0,
2022-12-16,expiry,SPY_378P_20221216,4.335,0.0,-2.0,867.0,
2022-12-16,expiry,SPY_379P_20221216,4.5600000000000005,0.0,-2.0,912.0000000000001,
2022-12-16,expiry,SPY_380P_20221216,4.795,0.0,-2.0,959.0,
2022-12-16,expiry,SPY_381P_20221216,5.045,0.0,-2.0,1009.0,
2022-12-16,expiry,Daily Expiry PnL,,,,5355.0,6.0
2023-01-27,expiry,SPY_358P_20230127,2.795,0.0,-2.0,559.0,
2023-01-27,expiry,SPY_360P_20230127,3.1799999999999997,0.0,-2.0,636.0,
2023-01-27,expiry,SPY_361P_20230127,3.4050000000000002,0.0,-2.0,681.0,
2023-01-27,expiry,SPY_362P_20230127,3.635,0.0,-2.0,727.0,
2023-01-27,expiry,SPY_363P_20230127,3.87,0.0,-2.0,774.0,
2023-01-27,expiry,SPY_364P_20230127,4.119999999999999,0.0,-2.0,823.9999999999999,
2023-01-27,expiry,SPY_365P_20230127,4.385,0.0,-2.0,877.0,
2023-01-27,expiry,SPY_366P_20230127,4.654999999999999,0.0,-2.0,930.9999999999999,
2023-01-27,expiry,SPY_367P_20230127,4.945,0.0,-2.0,989.0,
2023-01-27,expiry,SPY_368P_20230127,5.244999999999999,0.0,-2.0,1048.9999999999998,
2023-01-27,expiry,Daily Expiry PnL,,,,8047.0,10.0
2023-02-10,expiry,SPY_376P_20230210,2.75,0.0,-2.0,550.0,
2023-02-10,expiry,SPY_377P_20230210,2.935,0.0,-2.0,587.0,
2023-02-10,expiry,SPY_378P_20230210,3.13,0.0,-2.0,626.0,
2023-02-10,expiry,SPY_379P_20230210,3.33,0.0,-2.0,666.0,
2023-02-10,expiry,SPY_380P_20230210,3.5549999999999997,0.0,-2.0,711.0,
2023-02-10,expiry,Daily Expiry PnL,,,,3140.0,5.0
2023-02-17,expiry,SPY_372P_20230217,2.5549999999999997,0.0,-2.0,510.99999999999994,
2023-02-17,expiry,SPY_373P_20230217,2.71,0.0,-2.0,542.0,
2023-02-17,expiry,SPY_374P_20230217,2.89,0.0,-2.0,578.0,
